groupID;featureID;featureID.1;groupID.1;gene;transcript
ENSMUSG00000000290;ENSMUST00000000299;ENSMUST00000000299.14;ENSMUSG00000000290.14;1,80E+07;0
ENSMUSG00000000290;ENSMUST00000156644;ENSMUST00000156644.8;ENSMUSG00000000290.14;1,80E+07;0
ENSMUSG00000000355;ENSMUST00000000365;ENSMUST00000000365.3;ENSMUSG00000000355.14;0;0
ENSMUSG00000000355;ENSMUST00000133128;ENSMUST00000133128.8;ENSMUSG00000000355.14;0;0
ENSMUSG00000000732;ENSMUST00000105393;ENSMUST00000105393.3;ENSMUSG00000000732.10;0.0403342114448652;0
ENSMUSG00000000732;ENSMUST00000219633;ENSMUST00000219633.2;ENSMUSG00000000732.10;0.0403342114448652;0
ENSMUSG00000000740;ENSMUST00000000756;ENSMUST00000000756.6;ENSMUSG00000000740.13;0;2,54E-158
ENSMUSG00000000740;ENSMUST00000129311;ENSMUST00000129311.2;ENSMUSG00000000740.13;0;1,01E-106
ENSMUSG00000000740;ENSMUST00000212887;ENSMUST00000212887.2;ENSMUSG00000000740.13;0;1,36E-52
ENSMUSG00000001020;ENSMUST00000001046;ENSMUST00000001046.7;ENSMUSG00000001020.9;0;0
ENSMUSG00000001020;ENSMUST00000142476;ENSMUST00000142476.2;ENSMUSG00000001020.9;0;0
ENSMUSG00000001025;ENSMUST00000001051;ENSMUST00000001051.9;ENSMUSG00000001025.9;0;0
ENSMUSG00000001025;ENSMUST00000198128;ENSMUST00000198128.2;ENSMUSG00000001025.9;0;0
ENSMUSG00000001289;ENSMUST00000001335;ENSMUST00000001335.7;ENSMUSG00000001289.13;1,16E+02;0
ENSMUSG00000001289;ENSMUST00000165671;ENSMUST00000165671.8;ENSMUSG00000001289.13;1,16E+02;0
ENSMUSG00000001687;ENSMUST00000079324;ENSMUST00000079324.14;ENSMUSG00000001687.16;0;0
ENSMUSG00000001687;ENSMUST00000201139;ENSMUST00000201139.4;ENSMUSG00000001687.16;0;0
ENSMUSG00000001750;ENSMUST00000126070;ENSMUST00000126070.9;ENSMUSG00000001750.17;0.0494605918130028;0.0382853220932733
ENSMUSG00000001794;ENSMUST00000108196;ENSMUST00000108196.8;ENSMUSG00000001794.14;8,83E+08;0.00102785840777913
ENSMUSG00000001794;ENSMUST00000126116;ENSMUST00000126116.3;ENSMUSG00000001794.14;8,83E+08;2,53E+08
ENSMUSG00000002014;ENSMUST00000002090;ENSMUST00000002090.3;ENSMUSG00000002014.13;7,84E+03;0.025862434276598
ENSMUSG00000002014;ENSMUST00000130738;ENSMUST00000130738.8;ENSMUSG00000002014.13;7,84E+03;1,85E+03
ENSMUSG00000002014;ENSMUST00000166518;ENSMUST00000166518.8;ENSMUSG00000002014.13;7,84E+03;0.0110246426690434
ENSMUSG00000003072;ENSMUST00000003156;ENSMUST00000003156.15;ENSMUSG00000003072.16;1,15E+04;0.00161387457576183
ENSMUSG00000003072;ENSMUST00000105366;ENSMUST00000105366.2;ENSMUSG00000003072.16;1,15E+04;2,76E+03
ENSMUSG00000003072;ENSMUST00000105367;ENSMUST00000105367.8;ENSMUSG00000003072.16;1,15E+04;0.00670631354328975
ENSMUSG00000003363;ENSMUST00000117095;ENSMUST00000117095.8;ENSMUSG00000003363.16;0;0.000172836806823448
ENSMUSG00000003363;ENSMUST00000155287;ENSMUST00000155287.2;ENSMUSG00000003363.16;0;2,57E-06
ENSMUSG00000003429;ENSMUST00000003521;ENSMUST00000003521.10;ENSMUSG00000003429.12;0;0
ENSMUSG00000003429;ENSMUST00000209838;ENSMUST00000209838.2;ENSMUSG00000003429.12;0;0
ENSMUSG00000003873;ENSMUST00000033093;ENSMUST00000033093.10;ENSMUSG00000003873.12;0;8,96E+03
ENSMUSG00000003873;ENSMUST00000210392;ENSMUST00000210392.2;ENSMUSG00000003873.12;0;5,40E-15
ENSMUSG00000003873;ENSMUST00000211365;ENSMUST00000211365.2;ENSMUSG00000003873.12;0;0.00670613262709677
ENSMUSG00000004207;ENSMUST00000105465;ENSMUST00000105465.8;ENSMUSG00000004207.15;0.0328734874873343;0.0366040444544873
ENSMUSG00000004266;ENSMUST00000004377;ENSMUST00000004377.15;ENSMUSG00000004266.16;0;4,31E+07
ENSMUSG00000004266;ENSMUST00000112484;ENSMUST00000112484.10;ENSMUSG00000004266.16;0;6,97E+09
ENSMUSG00000004266;ENSMUST00000174265;ENSMUST00000174265.2;ENSMUSG00000004266.16;0;7,93E-40
ENSMUSG00000004285;ENSMUST00000004396;ENSMUST00000004396.13;ENSMUSG00000004285.13;0;1,77E-12
ENSMUSG00000004285;ENSMUST00000143101;ENSMUST00000143101.4;ENSMUSG00000004285.13;0;2,89E-10
ENSMUSG00000004285;ENSMUST00000149646;ENSMUST00000149646.3;ENSMUSG00000004285.13;0;5,82E-07
ENSMUSG00000004730;ENSMUST00000004850;ENSMUST00000004850.8;ENSMUSG00000004730.16;0;0
ENSMUSG00000004730;ENSMUST00000086763;ENSMUST00000086763.13;ENSMUSG00000004730.16;0;0
ENSMUSG00000004789;ENSMUST00000053811;ENSMUST00000053811.10;ENSMUSG00000004789.11;0.0272625889614711;0
ENSMUSG00000004789;ENSMUST00000223413;ENSMUST00000223413.2;ENSMUSG00000004789.11;0.0272625889614711;0
ENSMUSG00000004980;ENSMUST00000114459;ENSMUST00000114459.8;ENSMUSG00000004980.17;1,68E+08;1,78E+09
ENSMUSG00000004980;ENSMUST00000204188;ENSMUST00000204188.3;ENSMUSG00000004980.17;1,68E+08;9,39E+06
ENSMUSG00000005103;ENSMUST00000005234;ENSMUST00000005234.13;ENSMUSG00000005103.13;0;6,29E+06
ENSMUSG00000005103;ENSMUST00000200909;ENSMUST00000200909.2;ENSMUSG00000005103.13;0;4,07E-10
ENSMUSG00000005625;ENSMUST00000071664;ENSMUST00000071664.12;ENSMUSG00000005625.16;0.00337087937066948;0
ENSMUSG00000005625;ENSMUST00000107237;ENSMUST00000107237.8;ENSMUSG00000005625.16;0.00337087937066948;0
ENSMUSG00000005873;ENSMUST00000006027;ENSMUST00000006027.7;ENSMUSG00000005873.7;0;0
ENSMUSG00000005873;ENSMUST00000235227;ENSMUST00000235227.2;ENSMUSG00000005873.7;0;0
ENSMUSG00000006304;ENSMUST00000006467;ENSMUST00000006467.14;ENSMUSG00000006304.15;0;6,56E-02
ENSMUSG00000006304;ENSMUST00000113819;ENSMUST00000113819.2;ENSMUSG00000006304.15;0;3,97E-32
ENSMUSG00000006304;ENSMUST00000113820;ENSMUST00000113820.9;ENSMUSG00000006304.15;0;1,48E-25
ENSMUSG00000006333;ENSMUST00000006496;ENSMUST00000006496.15;ENSMUSG00000006333.15;0;4,35E-104
ENSMUSG00000006333;ENSMUST00000108623;ENSMUST00000108623.8;ENSMUSG00000006333.15;0;5,21E-41
ENSMUSG00000006333;ENSMUST00000108625;ENSMUST00000108625.8;ENSMUSG00000006333.15;0;3,99E-115
ENSMUSG00000006360;ENSMUST00000006523;ENSMUST00000006523.12;ENSMUSG00000006360.12;0;5,32E-102
ENSMUSG00000006360;ENSMUST00000198597;ENSMUST00000198597.5;ENSMUSG00000006360.12;0;5,34E-37
ENSMUSG00000006360;ENSMUST00000198909;ENSMUST00000198909.2;ENSMUSG00000006360.12;0;3,94E-50
ENSMUSG00000006519;ENSMUST00000017604;ENSMUST00000017604.10;ENSMUSG00000006519.12;0;0
ENSMUSG00000006519;ENSMUST00000212600;ENSMUST00000212600.2;ENSMUSG00000006519.12;0;0
ENSMUSG00000007458;ENSMUST00000007602;ENSMUST00000007602.15;ENSMUSG00000007458.15;0;2,67E-04
ENSMUSG00000007458;ENSMUST00000112610;ENSMUST00000112610.2;ENSMUSG00000007458.15;0;3,56E+05
ENSMUSG00000007458;ENSMUST00000123093;ENSMUST00000123093.2;ENSMUSG00000007458.15;0;1,74E+07
ENSMUSG00000007564;ENSMUST00000007708;ENSMUST00000007708.14;ENSMUSG00000007564.16;0;0
ENSMUSG00000007564;ENSMUST00000231928;ENSMUST00000231928.2;ENSMUSG00000007564.16;0;0
ENSMUSG00000007891;ENSMUST00000066401;ENSMUST00000066401.7;ENSMUSG00000007891.17;0.000459936264528479;0
ENSMUSG00000007891;ENSMUST00000151120;ENSMUST00000151120.9;ENSMUSG00000007891.17;0.000459936264528479;0
ENSMUSG00000008036;ENSMUST00000086112;ENSMUST00000086112.8;ENSMUSG00000008036.12;0;0
ENSMUSG00000008036;ENSMUST00000141496;ENSMUST00000141496.2;ENSMUSG00000008036.12;0;0
ENSMUSG00000008348;ENSMUST00000136312;ENSMUST00000136312.2;ENSMUSG00000008348.10;0.00926876281373658;0
ENSMUSG00000008348;ENSMUST00000156249;ENSMUST00000156249.2;ENSMUSG00000008348.10;0.00926876281373658;0
ENSMUSG00000008475;ENSMUST00000077755;ENSMUST00000077755.11;ENSMUSG00000008475.14;0;0
ENSMUSG00000008475;ENSMUST00000143008;ENSMUST00000143008.2;ENSMUSG00000008475.14;0;0
ENSMUSG00000008668;ENSMUST00000008812;ENSMUST00000008812.9;ENSMUSG00000008668.16;0;7,46E+07
ENSMUSG00000008668;ENSMUST00000174609;ENSMUST00000174609.9;ENSMUSG00000008668.16;0;4,37E-13
ENSMUSG00000008668;ENSMUST00000174620;ENSMUST00000174620.3;ENSMUSG00000008668.16;0;0.00365726569621313
ENSMUSG00000008668;ENSMUST00000174745;ENSMUST00000174745.8;ENSMUSG00000008668.16;0;1,01E+09
ENSMUSG00000008682;ENSMUST00000074085;ENSMUST00000074085.12;ENSMUSG00000008682.14;0;8,34E+01
ENSMUSG00000008682;ENSMUST00000151702;ENSMUST00000151702.8;ENSMUSG00000008682.14;0;1,59E-05
ENSMUSG00000008683;ENSMUST00000106588;ENSMUST00000106588.8;ENSMUSG00000008683.17;0;0
ENSMUSG00000008683;ENSMUST00000106590;ENSMUST00000106590.5;ENSMUSG00000008683.17;0;0
ENSMUSG00000009585;ENSMUST00000175714;ENSMUST00000175714.8;ENSMUSG00000009585.19;0;0
ENSMUSG00000009585;ENSMUST00000176325;ENSMUST00000176325.8;ENSMUSG00000009585.19;0;0
ENSMUSG00000009687;ENSMUST00000161684;ENSMUST00000161684.8;ENSMUSG00000009687.15;0.0139469711185862;0.0149460954386278
ENSMUSG00000009927;ENSMUST00000215610;ENSMUST00000215610.2;ENSMUSG00000009927.10;0;0
ENSMUSG00000009927;ENSMUST00000216076;ENSMUST00000216076.2;ENSMUSG00000009927.10;0;0
ENSMUSG00000010376;ENSMUST00000010520;ENSMUST00000010520.10;ENSMUSG00000010376.16;0;0
ENSMUSG00000010376;ENSMUST00000227250;ENSMUST00000227250.2;ENSMUSG00000010376.16;0;0
ENSMUSG00000010406;ENSMUST00000010550;ENSMUST00000010550.12;ENSMUSG00000010406.13;5,06E+03;0
ENSMUSG00000010406;ENSMUST00000199195;ENSMUST00000199195.3;ENSMUSG00000010406.13;5,06E+03;0
ENSMUSG00000012405;ENSMUST00000079419;ENSMUST00000079419.12;ENSMUSG00000012405.17;0;1,74E-16
ENSMUSG00000012405;ENSMUST00000100799;ENSMUST00000100799.9;ENSMUSG00000012405.17;0;0.0076560284023713
ENSMUSG00000012405;ENSMUST00000147121;ENSMUST00000147121.2;ENSMUSG00000012405.17;0;1,79E-26
ENSMUSG00000012405;ENSMUST00000224196;ENSMUST00000224196.2;ENSMUSG00000012405.17;0;4,62E-25
ENSMUSG00000012848;ENSMUST00000004554;ENSMUST00000004554.14;ENSMUSG00000012848.16;0;2,25E-144
ENSMUSG00000012848;ENSMUST00000108539;ENSMUST00000108539.8;ENSMUSG00000012848.16;0;2,99E+08
ENSMUSG00000012848;ENSMUST00000137329;ENSMUST00000137329.4;ENSMUSG00000012848.16;0;3,27E+01
ENSMUSG00000012848;ENSMUST00000139349;ENSMUST00000139349.3;ENSMUSG00000012848.16;0;1,90E-42
ENSMUSG00000013701;ENSMUST00000013845;ENSMUST00000013845.13;ENSMUSG00000013701.14;0;0
ENSMUSG00000013701;ENSMUST00000168139;ENSMUST00000168139.8;ENSMUSG00000013701.14;0;0
ENSMUSG00000014313;ENSMUST00000014457;ENSMUST00000014457.15;ENSMUSG00000014313.16;0;8,56E-102
ENSMUSG00000014313;ENSMUST00000127999;ENSMUST00000127999.2;ENSMUSG00000014313.16;0;6,12E-27
ENSMUSG00000014313;ENSMUST00000153512;ENSMUST00000153512.2;ENSMUSG00000014313.16;0;1,04E-19
ENSMUSG00000014313;ENSMUST00000156915;ENSMUST00000156915.3;ENSMUSG00000014313.16;0;7,41E-04
ENSMUSG00000015575;ENSMUST00000015719;ENSMUST00000015719.16;ENSMUSG00000015575.16;0;0
ENSMUSG00000015575;ENSMUST00000236867;ENSMUST00000236867.2;ENSMUSG00000015575.16;0;0
ENSMUSG00000015656;ENSMUST00000015800;ENSMUST00000015800.16;ENSMUSG00000015656.18;0;5,39E+07
ENSMUSG00000015656;ENSMUST00000117557;ENSMUST00000117557.8;ENSMUSG00000015656.18;0;0.00134344019192364
ENSMUSG00000015656;ENSMUST00000149936;ENSMUST00000149936.2;ENSMUSG00000015656.18;0;3,83E-138
ENSMUSG00000015837;ENSMUST00000102774;ENSMUST00000102774.11;ENSMUSG00000015837.16;0;0
ENSMUSG00000015837;ENSMUST00000136936;ENSMUST00000136936.2;ENSMUSG00000015837.16;0;0
ENSMUSG00000015950;ENSMUST00000016094;ENSMUST00000016094.13;ENSMUSG00000015950.14;0;1,29E+03
ENSMUSG00000015950;ENSMUST00000111275;ENSMUST00000111275.8;ENSMUSG00000015950.14;0;3,88E-03
ENSMUSG00000015950;ENSMUST00000139249;ENSMUST00000139249.9;ENSMUSG00000015950.14;0;1,02E-07
ENSMUSG00000015950;ENSMUST00000182626;ENSMUST00000182626.2;ENSMUSG00000015950.14;0;1,01E-44
ENSMUSG00000016252;ENSMUST00000016396;ENSMUST00000016396.8;ENSMUSG00000016252.8;0;0
ENSMUSG00000016252;ENSMUST00000149191;ENSMUST00000149191.2;ENSMUSG00000016252.8;0;0
ENSMUSG00000016319;ENSMUST00000016463;ENSMUST00000016463.4;ENSMUSG00000016319.4;1,57E+08;0
ENSMUSG00000016319;ENSMUST00000156672;ENSMUST00000156672.2;ENSMUSG00000016319.4;1,57E+08;0
ENSMUSG00000017404;ENSMUST00000017548;ENSMUST00000017548.7;ENSMUSG00000017404.13;0.0050339101651752;0
ENSMUSG00000017404;ENSMUST00000092425;ENSMUST00000092425.11;ENSMUSG00000017404.13;0.0050339101651752;0
ENSMUSG00000017631;ENSMUST00000094012;ENSMUST00000094012.11;ENSMUSG00000017631.20;0.0407774988200525;0
ENSMUSG00000017631;ENSMUST00000238684;ENSMUST00000238684.2;ENSMUSG00000017631.20;0.0407774988200525;0
ENSMUSG00000017754;ENSMUST00000059954;ENSMUST00000059954.14;ENSMUSG00000017754.14;3,29E+05;0.00233146418864237
ENSMUSG00000017754;ENSMUST00000109317;ENSMUST00000109317.10;ENSMUSG00000017754.14;3,29E+05;8,36E+04
ENSMUSG00000017778;ENSMUST00000078764;ENSMUST00000078764.9;ENSMUSG00000017778.15;0;0
ENSMUSG00000017778;ENSMUST00000131011;ENSMUST00000131011.2;ENSMUSG00000017778.15;0;0
ENSMUSG00000018293;ENSMUST00000018437;ENSMUST00000018437.3;ENSMUSG00000018293.5;0;0
ENSMUSG00000018293;ENSMUST00000178254;ENSMUST00000178254.2;ENSMUSG00000018293.5;0;0
ENSMUSG00000018567;ENSMUST00000018711;ENSMUST00000018711.15;ENSMUSG00000018567.15;0;8,58E-64
ENSMUSG00000018567;ENSMUST00000108592;ENSMUST00000108592.2;ENSMUSG00000018567.15;0;5,97E-44
ENSMUSG00000018567;ENSMUST00000144443;ENSMUST00000144443.2;ENSMUSG00000018567.15;0;1,80E-26
ENSMUSG00000018585;ENSMUST00000108857;ENSMUST00000108857.2;ENSMUSG00000018585.10;1,44E+01;0
ENSMUSG00000018585;ENSMUST00000138412;ENSMUST00000138412.2;ENSMUSG00000018585.10;1,44E+01;0
ENSMUSG00000018774;ENSMUST00000018918;ENSMUST00000018918.12;ENSMUSG00000018774.14;0;0
ENSMUSG00000018774;ENSMUST00000154124;ENSMUST00000154124.2;ENSMUSG00000018774.14;0;0
ENSMUSG00000018796;ENSMUST00000034046;ENSMUST00000034046.13;ENSMUSG00000018796.14;0;0
ENSMUSG00000018796;ENSMUST00000110372;ENSMUST00000110372.9;ENSMUSG00000018796.14;0;0
ENSMUSG00000018819;ENSMUST00000038946;ENSMUST00000038946.9;ENSMUSG00000018819.11;0.0236469486369784;0
ENSMUSG00000018819;ENSMUST00000105967;ENSMUST00000105967.8;ENSMUSG00000018819.11;0.0236469486369784;0
ENSMUSG00000018899;ENSMUST00000019043;ENSMUST00000019043.13;ENSMUSG00000018899.18;0.0385507090968173;0
ENSMUSG00000018899;ENSMUST00000108920;ENSMUST00000108920.10;ENSMUSG00000018899.18;0.0385507090968173;0
ENSMUSG00000018920;ENSMUST00000126391;ENSMUST00000126391.2;ENSMUSG00000018920.12;0.0197156683690817;0
ENSMUSG00000018920;ENSMUST00000154475;ENSMUST00000154475.2;ENSMUSG00000018920.12;0.0197156683690817;0
ENSMUSG00000019054;ENSMUST00000019198;ENSMUST00000019198.7;ENSMUSG00000019054.14;0;0
ENSMUSG00000019054;ENSMUST00000111094;ENSMUST00000111094.8;ENSMUSG00000019054.14;0;0
ENSMUSG00000019087;ENSMUST00000019231;ENSMUST00000019231.12;ENSMUSG00000019087.14;3,97E+08;0
ENSMUSG00000019087;ENSMUST00000114171;ENSMUST00000114171.10;ENSMUSG00000019087.14;3,97E+08;0
ENSMUSG00000019122;ENSMUST00000019266;ENSMUST00000019266.6;ENSMUSG00000019122.9;0;0
ENSMUSG00000019122;ENSMUST00000136131;ENSMUST00000136131.2;ENSMUSG00000019122.9;0;0
ENSMUSG00000019210;ENSMUST00000019354;ENSMUST00000019354.11;ENSMUSG00000019210.11;0;0
ENSMUSG00000019210;ENSMUST00000203783;ENSMUST00000203783.3;ENSMUSG00000019210.11;0;0
ENSMUSG00000019370;ENSMUST00000019514;ENSMUST00000019514.10;ENSMUSG00000019370.11;0;0
ENSMUSG00000019370;ENSMUST00000173139;ENSMUST00000173139.2;ENSMUSG00000019370.11;0;0
ENSMUSG00000019428;ENSMUST00000119698;ENSMUST00000119698.8;ENSMUSG00000019428.17;0.014872230446862;0.00534135233986856
ENSMUSG00000019505;ENSMUST00000019649;ENSMUST00000019649.4;ENSMUSG00000019505.8;0;0
ENSMUSG00000019505;ENSMUST00000136938;ENSMUST00000136938.2;ENSMUSG00000019505.8;0;0
ENSMUSG00000020053;ENSMUST00000122100;ENSMUST00000122100.3;ENSMUSG00000020053.19;7,40E+09;0
ENSMUSG00000020053;ENSMUST00000122386;ENSMUST00000122386.8;ENSMUSG00000020053.19;7,40E+09;0
ENSMUSG00000020120;ENSMUST00000020321;ENSMUST00000020321.13;ENSMUSG00000020120.16;1,10E+08;0
ENSMUSG00000020120;ENSMUST00000102881;ENSMUST00000102881.10;ENSMUSG00000020120.16;1,10E+08;0
ENSMUSG00000020153;ENSMUST00000105364;ENSMUST00000105364.8;ENSMUSG00000020153.15;6,93E+05;0.00113225774870826
ENSMUSG00000020153;ENSMUST00000157063;ENSMUST00000157063.2;ENSMUSG00000020153.15;6,93E+05;1,80E+05
ENSMUSG00000020163;ENSMUST00000020372;ENSMUST00000020372.6;ENSMUSG00000020163.13;0;0
ENSMUSG00000020163;ENSMUST00000141683;ENSMUST00000141683.2;ENSMUSG00000020163.13;0;0
ENSMUSG00000020250;ENSMUST00000219442;ENSMUST00000219442.3;ENSMUSG00000020250.12;3,30E+04;0.0156264487728507
ENSMUSG00000020250;ENSMUST00000219962;ENSMUST00000219962.3;ENSMUSG00000020250.12;3,30E+04;1,61E+04
ENSMUSG00000020358;ENSMUST00000101249;ENSMUST00000101249.9;ENSMUSG00000020358.18;0;1,59E+05
ENSMUSG00000020358;ENSMUST00000109103;ENSMUST00000109103.4;ENSMUSG00000020358.18;0;2,27E-07
ENSMUSG00000020372;ENSMUST00000125166;ENSMUST00000125166.2;ENSMUSG00000020372.16;0;2,19E-16
ENSMUSG00000020372;ENSMUST00000136849;ENSMUST00000136849.2;ENSMUSG00000020372.16;0;1,17E-42
ENSMUSG00000020372;ENSMUST00000139959;ENSMUST00000139959.8;ENSMUSG00000020372.16;0;6,53E-55
ENSMUSG00000020400;ENSMUST00000102730;ENSMUST00000102730.9;ENSMUSG00000020400.18;1,05E+09;0.000202314411629862
ENSMUSG00000020400;ENSMUST00000108889;ENSMUST00000108889.10;ENSMUSG00000020400.18;1,05E+09;9,11E+08
ENSMUSG00000020458;ENSMUST00000060992;ENSMUST00000060992.6;ENSMUSG00000020458.17;5,96E+00;0.00352741561426653
ENSMUSG00000020458;ENSMUST00000102841;ENSMUST00000102841.8;ENSMUSG00000020458.17;5,96E+00;0.00352741561426653
ENSMUSG00000020458;ENSMUST00000102842;ENSMUST00000102842.10;ENSMUSG00000020458.17;5,96E+00;2,28E+06
ENSMUSG00000020458;ENSMUST00000102843;ENSMUST00000102843.10;ENSMUSG00000020458.17;5,96E+00;0.00200776489133041
ENSMUSG00000020458;ENSMUST00000126162;ENSMUST00000126162.2;ENSMUSG00000020458.17;5,96E+00;3,83E+00
ENSMUSG00000020460;ENSMUST00000102844;ENSMUST00000102844.4;ENSMUSG00000020460.16;0;2,86E+00
ENSMUSG00000020460;ENSMUST00000102845;ENSMUST00000102845.11;ENSMUSG00000020460.16;0;4,18E+09
ENSMUSG00000020460;ENSMUST00000147782;ENSMUST00000147782.2;ENSMUSG00000020460.16;0;1,20E-91
ENSMUSG00000020460;ENSMUST00000150739;ENSMUST00000150739.2;ENSMUSG00000020460.16;0;2,80E-41
ENSMUSG00000020708;ENSMUST00000021049;ENSMUST00000021049.9;ENSMUSG00000020708.13;4,26E-01;0
ENSMUSG00000020708;ENSMUST00000133131;ENSMUST00000133131.2;ENSMUSG00000020708.13;4,26E-01;0
ENSMUSG00000020719;ENSMUST00000021062;ENSMUST00000021062.12;ENSMUSG00000020719.15;1,34E+08;0
ENSMUSG00000020719;ENSMUST00000133426;ENSMUST00000133426.8;ENSMUSG00000020719.15;1,34E+08;0
ENSMUSG00000020857;ENSMUST00000021217;ENSMUST00000021217.11;ENSMUSG00000020857.12;0;0
ENSMUSG00000020857;ENSMUST00000072566;ENSMUST00000072566.5;ENSMUSG00000020857.12;0;0
ENSMUSG00000021024;ENSMUST00000021412;ENSMUST00000021412.9;ENSMUSG00000021024.15;0;0
ENSMUSG00000021024;ENSMUST00000162711;ENSMUST00000162711.2;ENSMUSG00000021024.15;0;0
ENSMUSG00000021270;ENSMUST00000021698;ENSMUST00000021698.13;ENSMUSG00000021270.14;1,29E+06;0
ENSMUSG00000021270;ENSMUST00000155242;ENSMUST00000155242.8;ENSMUSG00000021270.14;1,29E+06;0
ENSMUSG00000021281;ENSMUST00000102745;ENSMUST00000102745.10;ENSMUSG00000021281.16;0;7,43E-03
ENSMUSG00000021281;ENSMUST00000129467;ENSMUST00000129467.2;ENSMUSG00000021281.16;0;1,03E+02
ENSMUSG00000021281;ENSMUST00000156003;ENSMUST00000156003.8;ENSMUSG00000021281.16;0;2,40E-36
ENSMUSG00000021322;ENSMUST00000021757;ENSMUST00000021757.5;ENSMUSG00000021322.9;0.000685111706566384;0
ENSMUSG00000021322;ENSMUST00000223364;ENSMUST00000223364.2;ENSMUSG00000021322.9;0.000685111706566384;0
ENSMUSG00000021486;ENSMUST00000021942;ENSMUST00000021942.8;ENSMUSG00000021486.8;0;0
ENSMUSG00000021486;ENSMUST00000224220;ENSMUST00000224220.2;ENSMUSG00000021486.8;0;0
ENSMUSG00000021660;ENSMUST00000022163;ENSMUST00000022163.15;ENSMUSG00000021660.15;0;1,75E-09
ENSMUSG00000021660;ENSMUST00000133461;ENSMUST00000133461.2;ENSMUSG00000021660.15;0;4,35E-14
ENSMUSG00000021660;ENSMUST00000152704;ENSMUST00000152704.8;ENSMUSG00000021660.15;0;2,51E-05
ENSMUSG00000021759;ENSMUST00000016144;ENSMUST00000016144.12;ENSMUSG00000021759.15;6,17E+04;0
ENSMUSG00000021759;ENSMUST00000070951;ENSMUST00000070951.8;ENSMUSG00000021759.15;6,17E+04;0
ENSMUSG00000021892;ENSMUST00000091903;ENSMUST00000091903.5;ENSMUSG00000021892.15;0.00104393785134591;0
ENSMUSG00000021892;ENSMUST00000100730;ENSMUST00000100730.10;ENSMUSG00000021892.15;0.00104393785134591;0
ENSMUSG00000021939;ENSMUST00000006235;ENSMUST00000006235.9;ENSMUSG00000021939.9;0;0
ENSMUSG00000021939;ENSMUST00000225540;ENSMUST00000225540.2;ENSMUSG00000021939.9;0;0
ENSMUSG00000021948;ENSMUST00000112210;ENSMUST00000112210.11;ENSMUSG00000021948.18;3,38E+06;0.000196674916768501
ENSMUSG00000021948;ENSMUST00000140701;ENSMUST00000140701.2;ENSMUSG00000021948.18;3,38E+06;1,80E+06
ENSMUSG00000021996;ENSMUST00000175887;ENSMUST00000175887.8;ENSMUSG00000021996.17;0;5,67E-62
ENSMUSG00000021996;ENSMUST00000176957;ENSMUST00000176957.8;ENSMUSG00000021996.17;0;3,19E-96
ENSMUSG00000021996;ENSMUST00000177283;ENSMUST00000177283.8;ENSMUSG00000021996.17;0;1,69E-36
ENSMUSG00000021998;ENSMUST00000124499;ENSMUST00000124499.8;ENSMUSG00000021998.17;4,92E+00;1,09E+01
ENSMUSG00000021998;ENSMUST00000145303;ENSMUST00000145303.8;ENSMUSG00000021998.17;4,92E+00;3,35E+06
ENSMUSG00000022108;ENSMUST00000022704;ENSMUST00000022704.9;ENSMUSG00000022108.9;0.00998481657650518;0
ENSMUSG00000022108;ENSMUST00000226722;ENSMUST00000226722.2;ENSMUSG00000022108.9;0.00998481657650518;0
ENSMUSG00000022148;ENSMUST00000090461;ENSMUST00000090461.12;ENSMUSG00000022148.17;0;0
ENSMUSG00000022148;ENSMUST00000162154;ENSMUST00000162154.2;ENSMUSG00000022148.17;0;0
ENSMUSG00000022193;ENSMUST00000022803;ENSMUST00000022803.6;ENSMUSG00000022193.8;0;0
ENSMUSG00000022193;ENSMUST00000227257;ENSMUST00000227257.2;ENSMUSG00000022193.8;0;0
ENSMUSG00000022216;ENSMUST00000173544;ENSMUST00000173544.2;ENSMUSG00000022216.18;0;1,67E-19
ENSMUSG00000022216;ENSMUST00000174259;ENSMUST00000174259.8;ENSMUSG00000022216.18;0;5,86E-66
ENSMUSG00000022216;ENSMUST00000174419;ENSMUST00000174419.2;ENSMUSG00000022216.18;0;2,31E-37
ENSMUSG00000022283;ENSMUST00000001809;ENSMUST00000001809.15;ENSMUSG00000022283.16;0;0
ENSMUSG00000022283;ENSMUST00000156793;ENSMUST00000156793.2;ENSMUSG00000022283.16;0;0
ENSMUSG00000022285;ENSMUST00000022894;ENSMUST00000022894.14;ENSMUSG00000022285.18;9,22E+04;0
ENSMUSG00000022285;ENSMUST00000110362;ENSMUST00000110362.4;ENSMUSG00000022285.18;9,22E+04;0
ENSMUSG00000022351;ENSMUST00000022977;ENSMUST00000022977.14;ENSMUSG00000022351.15;7,42E+03;0
ENSMUSG00000022351;ENSMUST00000100640;ENSMUST00000100640.5;ENSMUSG00000022351.15;7,42E+03;0
ENSMUSG00000022403;ENSMUST00000023039;ENSMUST00000023039.15;ENSMUSG00000022403.16;7,19E-02;0
ENSMUSG00000022403;ENSMUST00000172107;ENSMUST00000172107.8;ENSMUSG00000022403.16;7,19E-02;0
ENSMUSG00000022452;ENSMUST00000023086;ENSMUST00000023086.15;ENSMUSG00000022452.17;0;0
ENSMUSG00000022452;ENSMUST00000160994;ENSMUST00000160994.8;ENSMUSG00000022452.17;0;0
